loan_amount,income,credit_score,interest_rate,employment_years,debt_to_income,default
44224,53265.015463141586,648.5350249192807,7.79801849969187,4,0.2282313959031174,0
41980,59818.76984344278,772.8929589928405,5.1219643585355765,2,0.22561569090723108,0
37409,51832.16761958519,602.5327372394576,7.0200057145936015,8,0.4080728132039596,0
18224,37726.681526341694,670.7535040715859,5.463227300251337,19,0.5074996949228,1
45738,49671.1796304506,684.90949464616,6.855703976351058,25,0.3261305050376203,1
30150,53740.61839781997,712.5894695377174,5.833622951165324,17,0.2896244453205412,0
39393,72252.58064448378,705.3255170273443,3.580506539619031,19,0.5867897771008247,1
48082,68921.47372165397,718.284926210903,5.910237668662008,18,0.1583770180058194,0
12973,72543.31618312503,690.8521287244891,3.5708342659932995,18,0.34331634102244624,1
13577,48914.71654501548,747.979434418975,6.394053553248953,20,0.30424387659071717,1
13070,62123.26168619015,734.5917818705359,5.326586077638907,15,0.1490632982934452,0
13666,23654.302514976996,685.5218564276444,5.028158785758329,0,0.2341001810441096,1
41368,66433.80597271484,742.1196845095174,4.342203454070379,4,0.11422060628955602,1
11783,69163.46510851197,803.421767026054,6.197664953552431,23,0.5384771444914785,0
46914,54725.62248208614,666.3370772605166,4.763520981374805,14,0.40392476449520054,1
9971,64431.447175826725,783.7668257967038,2.1351572474824767,25,0.5075092489351254,1
18490,37276.13586944921,670.8262341700005,2.4286228746840357,11,0.3607772262014949,1
6990,47983.99514400264,770.5162977975249,3.096091522084272,24,0.39975491471094715,0
10299,71481.73857648413,672.7031999823366,6.17627031556875,27,0.45042723890458247,1
24956,67668.79917809361,738.283121257813,6.290375879777005,0,0.5540058137321074,1
27359,53822.182334328485,708.9816555298985,5.4874965879898205,13,0.14587594391292288,0
42148,72170.43476107066,610.7370766038055,5.4716131927806595,17,0.2654741973678635,0
33734,62074.471751998666,795.7776186242826,7.16920195578511,17,0.4545130953500003,0
9757,52436.68554116761,655.2274005495976,5.514272588119995,5,0.5791752815006964,1
24097,57257.59034095059,636.5200344321604,5.9571643482534595,0,0.5904037142450027,1
15395,53168.734630326966,668.0280609664246,4.98387899497245,26,0.41905150456863116,1
21241,42243.360737722076,826.5623616631558,4.3084174790078595,16,0.19679923887743364,0
43356,78850.28708853152,637.3143206209932,4.579647604624247,17,0.15960445570697837,1
32696,51479.63350061113,708.9121758841814,8.076153228932775,14,0.5730218221402127,1
9944,47514.58928554633,643.8418836829424,3.3699221561678834,11,0.3169638447312537,1
24816,37059.77519229962,652.4145880917526,5.4714673931199345,12,0.19740801663134241,0
42011,20460.481986163097,620.0288715435224,2.726916713309045,19,0.5669462578888006,1
29917,70522.45302178481,715.758410189921,4.08422517455761,1,0.15226213578215594,1
36195,71904.13030554318,691.9390074375591,6.160739128948852,3,0.4647855484285376,1
26566,77895.57876892062,643.4316878213356,2.2850571036944736,2,0.41263151377166707,0
14916,57764.41025744726,743.6601733979221,6.357108931961475,18,0.14386733219044592,1
25806,55170.11209059607,748.9360357603873,8.0713154141589,24,0.26937439781972106,0
14984,52384.15330045288,720.3609304090386,5.547740775227767,7,0.17496534477000533,0
6759,53751.63555242696,758.5334969587069,6.892871141814531,11,0.4022492962665807,1
46949,76796.85526110281,682.5494867017647,5.372057118286804,11,0.3385565158387144,1
31838,59602.271269065626,716.1187348292237,6.066633281311786,9,0.10213756233024548,1
7482,65671.06194002104,682.742517135598,5.680649389975986,24,0.587855283141954,0
29442,53369.89752059394,624.6333441031159,4.23491628850462,0,0.27479232494477024,1
38719,79812.71859331061,710.9623200415679,4.1004760736108015,27,0.229102196418525,0
32965,31428.91680847891,707.9338953187229,6.772185586226721,4,0.21122147789705134,1
7079,41692.137379229316,698.4902846028972,4.936679212964029,27,0.17940794808678392,0
7717,65695.65786351837,718.693769512172,4.7873417982587965,27,0.599568538108255,0
32952,86259.16126846403,770.595121685493,4.756269473642617,19,0.24755473394080243,0
25908,56623.497003618446,689.7790009209663,5.459610154759246,10,0.30275674861214086,1
47460,47364.437914089845,652.1415615379387,3.2217192307118125,29,0.5356779580890445,1
29861,75009.94057737516,687.6124495270997,4.726784612651552,8,0.42094375177143906,0
12311,64855.47663022349,693.1579983318599,5.465838925797045,13,0.2843472058726363,1
33071,79353.20717991366,749.1794286974097,3.0813715312980836,2,0.5491642179619265,0
28570,40644.73372883487,705.333155166256,5.3138475918586145,4,0.47486210110680005,1
23449,78175.02729016388,642.590532099038,3.653560187334108,23,0.21395025377084984,1
38536,36773.138148475926,740.2728931785446,5.468656193474323,25,0.42186949729996026,0
43258,55677.41780767699,732.2563919396921,8.237767950370056,20,0.5611992491462008,1
33865,66191.7412923589,705.3551225882308,4.818704796689105,8,0.34823043922520625,1
11645,62790.20067298641,747.412323181891,3.382049693662212,17,0.4668062014158336,0
43000,75908.8850397355,755.7803505621696,5.355625580042167,5,0.5855518719945796,0
31737,32600.099744861647,681.1279754857111,5.7113151687234565,20,0.44520707044760643,0
16485,62115.11219548555,654.9919383245099,3.5946155247695573,24,0.1512193448830403,0
43565,77994.6304917592,699.4061790149375,2.4222799607441297,6,0.22227977546564467,0
30522,60889.41340608145,726.8305862717915,3.5992109487069013,15,0.3975482186713245,0
17342,42864.90480349946,694.732253064832,4.927472474783992,7,0.23777790768595305,1
45806,75112.61092239979,650.5788208622151,4.317029684556189,22,0.57877085269457,1
18087,50275.345947844566,708.1335986260359,6.616240925533731,28,0.30267601701108693,1
42641,47635.15481905683,598.3249665004747,5.775669610528222,9,0.3286152028661825,0
39249,45747.963706747396,683.7769463895233,5.152978533444134,25,0.4508010467350586,1
15093,57019.72330576556,742.5582949745082,2.382561171084367,4,0.36212486567093705,1
21438,62745.90330559306,745.2719183727388,5.945603608783798,10,0.29107298344438415,0
45411,40963.49917945381,512.0110536661554,7.968765901563604,28,0.13831893757728939,1
31399,44045.311849050835,690.3707947773404,6.293459576621792,29,0.39822279475393196,1
24846,49582.75686206673,729.9637897610629,4.0134580069072925,20,0.5337900153970173,1
20708,45675.1702817004,641.1958963783843,4.795471460501042,12,0.4428812208800281,0
49039,60551.37339824145,681.4022662546836,5.688620087753555,26,0.2907475050234761,1
15998,65418.32394601321,760.3858377954753,7.079991803965915,19,0.1638630323115647,1
35678,63358.10715399889,675.7918291711128,3.941373297732227,1,0.5081690934521219,1
15682,63379.97833121704,779.9320834452653,4.301728782649785,13,0.5708741811156024,1
13519,85064.87572932916,662.9407141774992,4.935250169076126,8,0.29413649539813236,1
36480,66355.25399440732,770.4940085809015,4.803975932611717,9,0.46432109459203075,0
24694,71759.46371833871,701.6781777435608,6.188539355961744,9,0.3053817199453779,1
8300,53780.76375334541,656.0836356399868,5.393446530005547,27,0.3511334694260997,1
11722,74160.09213992237,770.6607041459653,2.904234864196204,9,0.5182381903082048,0
44986,53064.71214310017,639.6762523209225,4.014826947786685,25,0.1417121711055768,0
29160,66171.72491382886,660.2013877970335,4.058004090583847,18,0.3651676743933525,1
25059,39429.496977264265,724.4959703644739,2.0,10,0.20731013733561124,0
40822,62493.51197982182,704.0408697251308,6.394455009077534,10,0.2699029727478812,0
18575,45369.29647245994,713.6981878126439,5.198637564009105,2,0.4222144123211371,1
12970,74040.53481725861,681.584083842188,4.188980985833034,18,0.11361420616842419,0
39911,73138.14692998177,640.0303244317918,6.3539152369027825,23,0.3969125494865814,1
26591,53000.58918661361,667.3872118474352,5.451994104760251,21,0.24172111972687485,1
36821,90743.6239293681,766.0199640723336,3.0708182570576414,0,0.4347421804040361,0
14503,55711.82555709788,633.1509551975712,5.9143886843096345,11,0.1707906759565271,1
23922,35819.71648991209,782.2233716674973,7.059444520884766,28,0.4679058019080893,1
17175,48313.2304445598,715.7929493279271,4.790154867473822,14,0.42281985988148907,0
46124,44337.884664632234,670.1597547073452,4.899426210748403,13,0.5856209164401756,1
26389,65694.03152679381,599.897350776132,5.161640261168978,2,0.555617681629074,1
5822,41469.554599913215,606.4657207940953,3.173158585075607,19,0.24165143159985117,1
22327,51911.78976290632,682.205805007005,5.212129622857541,12,0.11365828636271849,0
11150,64718.28255805155,676.1477967121214,3.662753960827548,17,0.4276842805558789,1
9425,62079.68842067704,705.8874287231522,4.990211566368743,15,0.4014436945023363,0
21032,59810.34281487331,785.9572167169343,5.248837296111588,5,0.11371438438322304,1
7198,61890.00778566101,726.879700813512,5.796184545876528,9,0.16133876460129634,0
25079,54442.49853738518,693.5655608627715,5.851336115617103,27,0.3923508522679928,0
41220,35943.71916500504,760.842217837001,3.6084622057519127,16,0.5559136320217459,0
46874,54047.426688830325,707.5326963369553,5.281420057125242,16,0.5532501382567034,1
18859,67031.24676472928,779.985449688009,6.4341365947748335,7,0.17574252730603743,0
36419,57945.97517085893,666.3956853316319,3.269924901342532,3,0.29228697320262476,1
13705,65872.32559695751,642.61046140712,7.617654907012888,14,0.12160143217608702,1
47880,51198.25455735772,599.9833861872571,3.541369511103525,0,0.3346359231814645,1
28236,74915.04119816892,694.7294371260796,7.441164429747429,6,0.4765417298366028,1
27419,21655.23198792999,638.2679238321455,3.5677428547947128,24,0.4949863556828057,0
24978,62121.60769385032,637.5598433755159,4.915669401718757,9,0.3494947332982865,0
42609,80233.20520681917,751.7159708200911,4.710642610965727,6,0.1479348373541092,1
20358,82465.47774062195,613.8949187663285,2.949793407331274,0,0.29068198759078323,1
39177,56522.60746136287,705.177923624866,6.047290549819935,16,0.5660509799871822,0
34378,40107.02766535674,695.8383644864672,6.124301573396586,11,0.21480627825985735,1
42334,80497.09263515039,704.6065574165815,5.929612081259813,16,0.25987722495636323,0
16382,59222.02249791659,769.2051234372988,4.627282064202546,14,0.4734135877315354,0
19596,57615.45691095179,658.7154348194558,3.947365538847172,23,0.4667903944429691,1
38572,46607.180386834036,769.2474243549175,6.648734724284378,15,0.5561011440124662,0
18221,41251.68778712614,611.9897471926474,5.320165998300426,22,0.29405934536018774,0
6279,68457.94753386531,732.5370518533232,3.8655700257870076,13,0.3572993619371456,1
12083,70048.07182137991,773.8186689435554,5.321805534254765,2,0.3336962306102388,0
48861,63023.160026991325,497.29749576198833,2.4879456688278,18,0.5638760855112266,1
22771,48539.313276092354,698.2303537434959,5.161680009181349,11,0.4846652944123174,0
34975,44025.01762336276,694.1634677541957,5.983661262933317,18,0.5157208899169241,0
24063,38516.2701717016,703.5924254602721,4.730887409502712,17,0.16654913441470545,1
7106,51591.8223588304,785.577896049505,6.066360214669826,29,0.49592334643408,0
29557,44912.19652876554,661.8184566835712,6.219830708251686,13,0.3164893830287485,1
25607,34360.35457063432,640.7745734910255,5.41297333512016,19,0.11166934141532356,1
42599,69770.17518529572,703.9561341379588,7.652105002190587,22,0.1300441763716423,0
33529,40214.04207772549,756.2156720653004,7.0309336476768225,8,0.4389539698674223,1
40954,74758.84022146101,727.931744155241,5.940998966321322,2,0.28600622057298497,0
32856,65911.07565170195,701.7160998415527,5.532691586905425,25,0.5340577866117402,0
7573,64415.11781427599,688.5384498593916,4.6154440946607345,22,0.46713656693793326,1
17808,84979.63569090137,599.6534835509382,4.02925591738766,11,0.11084000583348089,1
40367,40712.96048903213,729.2931264308605,6.196228654365459,19,0.443444155918001,1
41801,73106.57994073194,735.2670291479293,4.701270258475905,16,0.19617623636617812,1
46196,55535.36140467855,665.3833215923366,3.478863592733445,4,0.3112912843519561,1
39072,98566.05234944311,676.7640066603543,3.7967616354281755,7,0.4123676010614814,1
28752,54288.083532911856,647.5885489519758,3.9947151341209914,18,0.5363589206478464,0
22685,51865.374958115724,743.4061736394649,7.630328490839151,25,0.32804894419596964,0
46401,66383.036622859,681.7066859652812,6.271741781101607,3,0.5042452270955672,1
16372,56866.37201687041,692.5347666338995,5.051413748986238,14,0.49148283140031646,1
13996,48623.05556550196,731.4632058171965,5.62092527421086,18,0.3072692564256292,0
21458,45445.84824096244,716.3487026714729,5.795044888795109,14,0.35049008171645146,0
36889,81873.06732581105,728.1640567383513,3.697112893472118,25,0.4502425050249066,1
31665,42548.075521500126,708.7418653017749,3.248649324283538,13,0.11557421732346987,0
43243,63346.3134057075,709.855916756135,6.577313766779412,29,0.545405706899623,1
36653,75842.76209439142,709.3818927182127,2.9754156349348415,15,0.48490807971884675,0
31657,76567.42478163949,722.6457879674505,4.9738512587254,23,0.2247079407011652,1
44952,50975.2139672784,725.0753545857007,3.917407266697377,9,0.5905899765944878,0
27180,56907.22799061356,638.7646019626974,5.331485371623576,23,0.1896951762948094,1
36896,53997.09748478441,670.1402874357384,4.620421878002212,13,0.5570433368522009,0
17875,36974.718560011876,689.8320868249002,5.800973609048233,19,0.2622367291615556,1
6622,68062.76074530173,722.5909128247774,2.0,10,0.4815733550820679,0
45809,60577.55468452213,779.8711681413122,6.681005335385484,1,0.32818829662397253,0
21725,81608.77620902818,659.3388484183349,6.1030756948525156,27,0.4682336937250011,0
45760,47651.92354047866,743.9325837690094,6.517318041281863,18,0.17789152396968314,0
20646,76330.44837926544,671.5526743859785,6.3445811122315,2,0.2347532291932414,1
22029,77388.51225426307,768.5258417822328,5.470697145105289,3,0.14992891223601282,0
34402,60706.07530211831,795.6171965898477,4.037976229403436,10,0.5325719907189016,0
9263,27437.07643749496,612.5993153185668,5.65764728895105,12,0.24814649388474966,1
35987,52311.48513833564,683.6833217146316,5.434305254965773,17,0.44723811470833175,1
13646,86788.06686456176,582.4877658991226,6.314843172197665,17,0.510110598870764,0
32529,64455.83657237864,615.5081987720447,5.932474792802106,18,0.5507091181896729,1
16664,70400.9955880783,618.6237379873148,5.1413459709562765,11,0.1531485576558589,0
40737,58662.50127547547,731.2032987405644,5.649692341133508,0,0.5465074667563062,0
40796,56648.35635205307,721.8491822163552,5.7825953257949045,23,0.19862638886535974,0
29027,31989.831469507408,740.0622227330524,6.632495124078357,5,0.4684510057954808,0
34373,71921.0882558296,730.395825918746,7.603821349235268,2,0.46442450968230564,0
41397,76195.21807083565,724.2532410733123,5.895623173902424,16,0.10425157087047712,0
25609,45737.06571799968,705.5928525672341,5.789559702679805,2,0.21031195415512713,0
40835,57317.173177375385,693.4559847327309,4.665505442744838,0,0.3459542573324337,1
43709,55293.88083968564,750.9798866022388,4.485022753067871,2,0.31001735333164104,1
24250,66302.29940979429,700.613894451202,3.91126635559804,3,0.5592867399423048,0
26172,51834.54627736357,726.2589490794298,2.0,5,0.2798704347512616,0
16555,73970.11384774503,583.485733298393,3.741181232713416,6,0.5684918574179811,1
26874,61069.864741867335,641.246545957046,4.7409058542832945,22,0.3297146591962655,1
18081,21758.654166229535,749.0112126822632,4.540609163920988,24,0.5821764483200829,1
29063,66640.80412788964,666.5782533283408,5.68490626782925,7,0.4686774050124306,0
11819,74945.26481386177,630.2321241083796,3.7939676824083186,12,0.514667295816078,0
30712,42719.07509602592,732.0646165740685,3.859994334178019,3,0.1524384441745005,0
29762,66130.90402461862,700.0667162639214,2.0,5,0.39307071662118387,1
16046,87449.39504631315,679.6530414343208,5.707144243335263,10,0.1713501799146754,1
36463,61680.99562767358,775.4555484370546,3.668246826757221,0,0.24881050102548705,0
33769,77124.43296494235,766.8717053957708,3.925990085979704,7,0.41178270308363407,0
